Date,Open,High,Low,Close,Adj Close,Volume
2022-04-18,320.649994,332.660004,320.649994,329.880005,315.936523,3653400
2022-04-19,330.470001,337.200012,330.470001,335.950012,321.749969,2774800
2022-04-20,338.100006,344.899994,337.500000,341.059998,326.643982,3040100
2022-04-21,344.329987,347.350006,333.359985,334.299988,320.169708,3097800
2022-04-22,332.309998,332.500000,319.470001,319.769989,306.253876,3125200
2022-04-25,316.380005,322.160004,312.739990,321.420013,307.834106,3093600
2022-04-26,317.950012,321.600006,312.799988,313.119995,299.884918,2791700
2022-04-27,312.140015,319.239990,312.140015,313.230011,299.990295,2469300
2022-04-28,317.119995,319.359985,312.149994,318.410004,304.951355,2176000
2022-04-29,317.250000,319.079987,304.709991,305.489990,292.577454,3129600
2022-05-02,305.809998,311.369995,302.209991,310.420013,297.299103,2968100
2022-05-03,311.519989,319.519989,311.320007,314.660004,301.359863,2606200
2022-05-04,315.829987,324.799988,312.170013,324.109985,310.410400,2629400
2022-05-05,320.500000,320.679993,308.690002,313.070007,299.837097,2622100
2022-05-06,312.279999,313.709991,306.059998,312.959991,299.731689,2375600
2022-05-09,308.920013,313.769989,304.980011,308.890015,295.833771,3234000
2022-05-10,311.720001,315.149994,300.649994,305.059998,292.165649,2798400
2022-05-11,305.059998,310.910004,301.000000,301.549988,288.803955,2320600
2022-05-12,300.000000,302.890015,293.899994,299.410004,286.754486,3408300
2022-05-13,303.630005,309.630005,303.570007,306.989990,294.014069,2152500
2022-05-16,305.950012,306.470001,300.549988,303.440002,290.614105,1568800
2022-05-17,309.869995,314.320007,308.130005,312.970001,299.741302,2096200
2022-05-18,309.000000,312.859985,304.880005,306.730011,293.765015,2033200
2022-05-19,303.820007,309.989990,303.390015,308.200012,295.172943,2108800
2022-05-20,311.260010,312.589996,299.410004,306.799988,293.832092,2201100
2022-05-23,312.720001,321.829987,311.070007,316.609985,303.227417,2653000
2022-05-24,315.350006,315.799988,306.429993,313.950012,300.679901,1870900
2022-05-25,311.250000,317.600006,309.980011,314.899994,301.589722,1929500
2022-05-26,318.299988,325.500000,317.980011,323.630005,309.950714,2440400
2022-05-27,326.750000,328.670013,323.190002,328.579987,314.691467,2106700
2022-05-31,324.010010,329.720001,322.660004,326.850006,314.951630,2722900
2022-06-01,327.000000,329.269989,315.829987,321.850006,310.133667,2330200
2022-06-02,320.589996,325.200012,319.230011,324.250000,312.446320,1957500
2022-06-03,320.880005,322.500000,317.500000,318.679993,307.079071,1238900
2022-06-06,323.000000,325.209991,319.790009,320.510010,308.842438,1099700
2022-06-07,318.279999,321.839996,316.660004,321.510010,309.806091,2516800
2022-06-08,318.339996,319.549988,312.799988,314.679993,303.224701,1438100
2022-06-09,313.559998,314.140015,304.019989,304.220001,293.145477,2896500
2022-06-10,296.989990,298.649994,286.850006,287.019989,276.571594,3866900
2022-06-13,279.000000,286.420013,278.320007,283.320007,273.006317,4218100
2022-06-14,284.329987,289.179993,281.299988,282.540009,272.254730,2487700
2022-06-15,287.160004,294.480011,284.170013,290.070007,279.510590,2725800
2022-06-16,282.679993,286.130005,279.149994,284.980011,274.605865,2777300
2022-06-17,282.130005,286.260010,278.149994,279.790009,269.604797,5234400
2022-06-21,287.769989,288.070007,282.980011,284.809998,274.442047,2506300
2022-06-22,282.290009,286.010010,281.040009,284.540009,274.181885,2463100
2022-06-23,283.760010,286.589996,278.929993,286.170013,275.752533,2547000
2022-06-24,291.000000,303.130005,290.000000,302.750000,291.728973,3984300
2022-06-27,303.059998,304.320007,298.880005,300.779999,289.830719,2091700
2022-06-28,305.899994,308.970001,299.179993,299.489990,288.587646,2276600
2022-06-29,303.369995,307.440002,299.910004,303.279999,292.239685,2475900
2022-06-30,296.579987,300.329987,292.230011,297.019989,286.207581,2669500
2022-07-01,295.269989,300.329987,291.720001,299.230011,288.337128,1749400
2022-07-05,293.000000,297.350006,288.359985,297.200012,286.381042,2480900
2022-07-06,296.269989,297.339996,290.600006,293.760010,283.066284,1774500
2022-07-07,297.660004,299.070007,293.600006,298.600006,287.730072,2046500
2022-07-08,300.500000,300.890015,295.070007,296.470001,285.677612,1438900
2022-07-11,293.200012,296.540009,291.880005,293.179993,282.507355,1519400
2022-07-12,289.709991,299.079987,289.510010,292.529999,281.881012,1772600
2022-07-13,290.510010,291.190002,285.809998,290.149994,279.587677,1884100
2022-07-14,284.239990,284.239990,277.839996,281.589996,271.339264,3171900
2022-07-15,286.500000,296.429993,285.149994,293.869995,283.172211,3457600
2022-07-18,305.760010,311.250000,298.709991,301.260010,290.293274,6767900
2022-07-19,303.589996,319.140015,303.500000,318.049988,306.471985,5641100
2022-07-20,317.279999,322.170013,316.309998,321.450012,309.748230,3489800
2022-07-21,320.510010,327.160004,319.850006,326.540009,314.652985,2518800
2022-07-22,327.109985,329.049988,322.190002,323.929993,312.137970,1830300
2022-07-25,325.970001,327.290009,322.600006,324.119995,312.321014,4024500
2022-07-26,321.769989,324.290009,317.760010,318.549988,306.953796,2054700
2022-07-27,320.290009,326.390015,318.380005,324.540009,312.725739,2081900
2022-07-28,325.299988,329.980011,321.890015,329.109985,317.129395,1820700
2022-07-29,329.500000,335.179993,329.500000,333.390015,321.253632,2112200
2022-08-01,331.730011,334.799988,329.010010,332.079987,319.991272,1476500
2022-08-02,329.500000,331.829987,327.220001,327.880005,315.944122,1862900
2022-08-03,332.070007,335.510010,329.619995,333.170013,321.041626,1770600
2022-08-04,333.279999,334.299988,330.619995,331.869995,319.788940,1533400
2022-08-05,330.899994,336.910004,329.670013,334.670013,322.487030,1876400
2022-08-08,337.109985,338.839996,334.339996,334.679993,322.496643,1460000
2022-08-09,336.149994,338.170013,334.570007,336.619995,324.365997,1587900
2022-08-10,341.359985,349.700012,341.350006,347.910004,335.245026,2459500
2022-08-11,350.000000,356.049988,349.779999,351.679993,338.877777,2360800
2022-08-12,353.440002,354.559998,350.149994,353.820007,340.939880,2369000
2022-08-15,351.000000,358.619995,349.049988,355.850006,342.896027,2045700
2022-08-16,352.989990,356.470001,352.019989,354.970001,342.048035,1740900
2022-08-17,351.899994,355.589996,350.769989,353.739990,340.862793,1576300
2022-08-18,352.660004,355.100006,350.859985,354.519989,341.614380,1102200
2022-08-19,351.000000,351.859985,347.500000,349.269989,336.555481,1812300
2022-08-22,342.440002,344.529999,340.760010,342.420013,329.954895,1723900
2022-08-23,341.950012,344.070007,339.029999,340.179993,327.796417,1538000
2022-08-24,339.019989,344.320007,338.489990,341.940002,329.492340,1530800
2022-08-25,344.450012,346.859985,342.109985,346.489990,333.876709,1763900
2022-08-26,348.339996,348.739990,336.000000,336.399994,324.154022,1703900
2022-08-29,333.920013,336.399994,332.010010,333.920013,321.764282,1835600
2022-08-30,335.000000,336.010010,331.179993,333.630005,321.484863,1830300
2022-08-31,331.549988,335.140015,329.679993,332.670013,322.980011,2488000
2022-09-01,329.869995,333.690002,324.619995,333.500000,323.785797,1575100
2022-09-02,334.679993,340.320007,329.970001,331.480011,321.824677,2215400
2022-09-06,332.320007,333.250000,323.459991,326.489990,316.979980,1578100
2022-09-07,324.250000,332.160004,323.250000,330.559998,320.931458,1496600
2022-09-08,330.290009,335.809998,327.359985,335.380005,325.611053,1755600
2022-09-09,337.980011,341.029999,337.029999,340.100006,330.193573,1445600
2022-09-12,341.660004,344.369995,340.089996,342.579987,332.601318,1563200
2022-09-13,336.079987,336.519989,326.829987,328.390015,318.824707,2242100
2022-09-14,328.450012,330.929993,323.500000,327.260010,317.727600,1953300
2022-09-15,328.730011,335.279999,327.589996,331.619995,321.960571,1489400
2022-09-16,326.380005,329.000000,319.790009,326.209991,316.708130,2946800
2022-09-19,320.570007,329.290009,320.540009,328.660004,319.086792,1652700
2022-09-20,325.700012,326.799988,320.010010,323.260010,313.844086,1569900
2022-09-21,324.920013,329.790009,320.630005,320.709991,311.368347,1796700
2022-09-22,322.320007,323.390015,311.200012,312.920013,303.805267,2239900
2022-09-23,307.549988,309.790009,297.459991,301.970001,293.174225,2918500
2022-09-26,299.000000,302.100006,292.309998,294.619995,286.038330,2308800
2022-09-27,297.500000,299.149994,288.619995,291.380005,282.892670,2007400
2022-09-28,294.000000,302.410004,292.459991,300.790009,292.028625,2289700
2022-09-29,297.070007,299.350006,291.549988,296.109985,287.484924,1930800
2022-09-30,296.000000,301.089996,292.700012,293.049988,284.514008,1970800
2022-10-03,297.170013,301.230011,291.100006,299.149994,290.436371,1938800
2022-10-04,306.799988,315.160004,305.880005,314.869995,305.698456,2399500
2022-10-05,306.579987,310.209991,303.600006,309.000000,299.999481,1992800
2022-10-06,307.390015,309.079987,303.420013,304.670013,295.795593,1367400
2022-10-07,304.000000,305.149994,299.149994,301.079987,292.310150,1790100
2022-10-10,303.630005,304.720001,298.429993,300.540009,291.785889,1309600
2022-10-11,298.010010,302.519989,293.920013,294.209991,285.640228,2392800
2022-10-12,293.989990,299.779999,291.709991,295.309998,286.708221,1763800
2022-10-13,290.420013,308.760010,287.750000,307.070007,298.125671,2724900
2022-10-14,307.459991,311.619995,299.070007,299.989990,291.251892,2397600
2022-10-17,304.410004,311.619995,304.140015,306.709991,297.776123,3118600
2022-10-18,321.670013,324.480011,312.000000,313.850006,304.708191,6428600
2022-10-19,312.609985,314.790009,308.059998,311.760010,302.679077,2363800
2022-10-20,312.100006,316.049988,309.000000,310.809998,301.756714,2382300
2022-10-21,311.000000,325.769989,309.489990,325.100006,315.630493,3545700
2022-10-24,328.500000,331.239990,325.850006,328.700012,319.125671,2232600
2022-10-25,327.859985,333.600006,325.920013,332.399994,322.717834,1837700
2022-10-26,334.519989,338.670013,334.140015,335.690002,325.912018,2176700
2022-10-27,339.309998,341.929993,336.529999,337.179993,327.358643,1998800
2022-10-28,338.519989,342.579987,336.000000,341.820007,331.863495,1677100
2022-10-31,341.070007,346.179993,340.570007,344.510010,334.475128,2224000
2022-11-01,345.130005,348.690002,343.769989,348.579987,338.426544,2316600
2022-11-02,347.619995,357.440002,346.739990,349.790009,339.601318,3221200
2022-11-03,347.500000,350.670013,342.589996,348.869995,338.708130,2515600
2022-11-04,354.000000,358.380005,351.230011,357.910004,347.484833,3172700
2022-11-07,360.010010,362.959991,358.519989,362.559998,351.999359,2526900
2022-11-08,362.299988,367.190002,361.459991,364.019989,353.416809,3501300
2022-11-09,362.950012,367.149994,360.880005,362.000000,351.455658,3047200
2022-11-10,370.000000,380.429993,369.739990,378.309998,367.290558,3790400
2022-11-11,380.000000,387.000000,378.750000,385.170013,373.950775,3409100
2022-11-14,384.000000,387.299988,380.500000,382.359985,371.222595,2609100
2022-11-15,385.980011,389.579987,380.649994,382.880005,371.727509,3192400
2022-11-16,383.209991,385.399994,380.010010,382.329987,371.193512,2303700
2022-11-17,377.149994,381.720001,375.010010,379.779999,368.717773,2297600
2022-11-18,381.279999,382.829987,377.390015,379.200012,368.154694,2384500
2022-11-21,378.899994,380.769989,375.420013,380.209991,369.135254,1877500
2022-11-22,381.399994,385.829987,381.399994,383.869995,372.688629,2019400
2022-11-23,383.899994,388.200012,383.410004,386.250000,374.999329,1865400
2022-11-25,385.760010,389.440002,385.179993,388.859985,377.533325,1129300
2022-11-28,385.429993,388.390015,380.890015,382.359985,371.222595,2232200
2022-11-29,381.130005,384.929993,379.260010,383.709991,372.533264,1746900
2022-11-30,382.500000,386.149994,375.100006,386.149994,377.360870,2964100
2022-12-01,386.500000,386.500000,380.450012,383.809998,375.074097,1706300
2022-12-02,381.519989,382.519989,378.399994,380.579987,371.917603,1932300
2022-12-05,378.549988,378.869995,369.309998,371.540009,363.083405,2329600
2022-12-06,369.480011,370.369995,360.329987,362.910004,354.649811,3081900
2022-12-07,362.489990,365.299988,358.149994,359.920013,351.727875,2128200
2022-12-08,362.029999,362.589996,356.059998,358.079987,349.929749,1967800
2022-12-09,356.709991,361.640015,356.209991,359.140015,350.965637,1588800
2022-12-12,358.570007,364.010010,356.339996,363.179993,354.913666,1750400
2022-12-13,374.630005,378.559998,365.510010,368.690002,360.298248,3062600
2022-12-14,367.010010,368.829987,359.450012,360.380005,352.177399,2519700
2022-12-15,354.480011,356.109985,347.940002,349.829987,341.867523,3163700
2022-12-16,345.079987,347.779999,343.410004,346.350006,338.466766,5008800
2022-12-19,346.269989,348.399994,342.630005,344.609985,336.766327,1646700
2022-12-20,345.989990,347.420013,343.489990,344.489990,336.649078,1623000
2022-12-21,348.260010,350.880005,346.890015,350.160004,342.190033,1923100
2022-12-22,347.160004,348.049988,339.880005,345.579987,337.714264,1528900
2022-12-23,344.839996,347.760010,343.109985,345.510010,337.645874,1062000
2022-12-27,346.510010,347.750000,341.790009,341.970001,334.186432,1035000
2022-12-28,340.500000,342.850006,339.299988,340.869995,333.111450,1117200
2022-12-29,342.440002,344.640015,341.239990,343.429993,335.613190,1273600
2022-12-30,341.739990,343.690002,339.399994,343.380005,335.564362,1031400
2023-01-03,345.500000,348.600006,342.809998,346.220001,338.339722,1589700
2023-01-04,348.029999,350.309998,345.079987,347.700012,339.786041,1881000
2023-01-05,344.250000,345.140015,340.140015,343.760010,335.935730,1397800
2023-01-06,347.299988,349.000000,340.950012,348.079987,340.157349,3097800
2023-01-09,351.880005,356.500000,349.500000,353.000000,344.965393,1989000
2023-01-10,352.640015,357.500000,350.500000,357.359985,349.226135,1610100
2023-01-11,358.869995,365.500000,356.209991,364.480011,356.184082,2127000
2023-01-12,366.239990,370.100006,362.570007,369.940002,361.519806,2103100
2023-01-13,363.489990,374.350006,362.359985,374.000000,365.487396,3310200
2023-01-17,364.799988,366.790009,344.000000,349.920013,341.955505,14448300
2023-01-18,348.320007,354.790009,347.799988,349.089996,341.144379,5585200
2023-01-19,346.029999,352.160004,345.519989,350.750000,342.766602,3100400
2023-01-20,349.869995,352.250000,338.209991,341.839996,334.059387,11247200
2023-01-23,341.670013,349.559998,336.160004,349.140015,341.193268,4915700
2023-01-24,340.000000,350.299988,340.000000,348.329987,340.401642,2372000
2023-01-25,344.750000,349.959991,343.899994,349.630005,341.672089,1985200
2023-01-26,351.730011,355.000000,349.519989,354.970001,346.890564,1919200
2023-01-27,351.950012,355.989990,351.829987,353.700012,345.649445,2427400
2023-01-30,353.290009,362.329987,352.399994,357.459991,349.323853,3184500
2023-01-31,359.160004,365.920013,356.859985,365.809998,357.483795,2311500
2023-02-01,359.100006,368.940002,358.760010,365.709991,357.386108,2889400
2023-02-02,368.000000,372.890015,364.549988,369.470001,361.060516,2619600
2023-02-03,365.619995,374.570007,365.440002,369.950012,361.529602,2243100
2023-02-06,369.000000,371.260010,365.779999,370.799988,362.360229,1816200
2023-02-07,368.170013,376.309998,367.339996,374.399994,365.878296,2205500
2023-02-08,372.920013,378.350006,371.980011,375.100006,366.562378,1893200
2023-02-09,377.040009,379.679993,367.799988,367.989990,359.614197,2052500
2023-02-10,367.000000,372.230011,364.559998,371.279999,362.829315,1933400
2023-02-13,369.089996,375.059998,368.000000,374.019989,365.506927,1570600
2023-02-14,373.940002,377.049988,369.380005,371.779999,363.317963,2155500
2023-02-15,368.739990,374.369995,368.250000,374.339996,365.819641,1687200
2023-02-16,370.750000,374.250000,368.799988,370.200012,361.773926,1947800
2023-02-17,368.049988,371.059998,366.859985,368.500000,360.112579,1857300
2023-02-21,366.720001,366.720001,360.089996,361.119995,352.900574,2403000
2023-02-22,361.630005,363.000000,358.040009,360.890015,352.675812,2203800
2023-02-23,363.200012,367.880005,359.609985,363.540009,355.265503,1931400
2023-02-24,360.170013,365.179993,359.529999,363.850006,355.568451,2428600
2023-02-27,368.220001,370.299988,364.510010,365.529999,357.210205,2842400
2023-02-28,366.000000,366.010010,351.329987,351.649994,343.646118,4945600
2023-03-01,349.390015,352.540009,345.959991,346.230011,340.772156,2717400
2023-03-02,343.989990,349.779999,340.489990,349.100006,343.596893,3259800
2023-03-03,350.640015,357.769989,349.559998,357.089996,351.460938,2396200
2023-03-06,358.059998,358.859985,353.730011,357.049988,351.421570,1614200
2023-03-07,355.549988,356.200012,345.630005,346.079987,340.624512,2048500
2023-03-08,346.190002,349.690002,345.170013,349.290009,343.783905,1584600
2023-03-09,349.200012,354.290009,341.049988,342.089996,336.697388,3177800
2023-03-10,338.869995,339.929993,326.029999,327.670013,322.504730,4559700
2023-03-13,319.670013,326.109985,314.540009,315.510010,310.536407,5660700
2023-03-14,324.769989,326.380005,318.950012,322.149994,317.071716,3785900
2023-03-15,310.769989,312.510010,304.410004,312.190002,307.268738,6596700
2023-03-16,309.000000,318.320007,304.920013,315.089996,310.123016,4399100
2023-03-17,310.089996,310.399994,301.869995,303.540009,298.755096,6369800
2023-03-20,306.779999,312.200012,306.260010,309.529999,304.650665,3963700
2023-03-21,317.619995,320.320007,315.350006,317.279999,312.278503,3242400
2023-03-22,317.279999,322.220001,313.489990,313.670013,308.725433,2505900
2023-03-23,315.209991,321.359985,312.640015,314.850006,309.886810,2585900
2023-03-24,310.149994,312.750000,305.359985,312.570007,307.642761,2456700
2023-03-27,318.619995,320.899994,317.170013,318.529999,313.508789,2300600
2023-03-28,319.089996,320.609985,316.119995,318.440002,313.420197,1224300
2023-03-29,322.500000,322.709991,318.679993,320.720001,315.664276,1475900
2023-03-30,324.559998,324.869995,319.880005,321.140015,316.077667,1456300
